"pval"	"apval"	"X1_0.98_NA"	"X2_0.98_NA"	"X3_0.99_NA"	"X4_0.94_NA"	"X5_1.0_SBS52.0.93"	"X6_1.0_NA"	"X7_0.97_SBS46.0.9"	"X8_1.0_SBS45.0.95"	"oxaliplatin"
"sample_438"	0.682479989423533	1	0	0	0	135.762399838312	0	786.147908410489	88.0896917511996	0	0
"sample_493"	0.68590157514164	1	0	256.593579944958	0	0	0	446.070336502228	37.426245561535	68.9098379912794	0
"sample_564"	0.688502285190878	1	115.708890873419	0	0	104.953028356152	18.8466941998567	595.826746623337	258.664639947235	0	0
"sample_982"	0.696480651935338	1	99.9424772565569	0	0	0	0	154.355462362137	652.275663308842	20.4263970724637	0
"sample_569"	0.699024673876312	1	0	15.4717282252736	0	0	0	113.450805977083	35.077465797643	0	0
"sample_110"	0.699671110003663	1	0	13.3952995093015	0	0	0	0	131.604700490699	0	0
"sample_205"	0.70100010289383	1	752.665861466949	0	52.4261789689228	275.426007540549	0	336.424677195546	303.057274828033	0	0
"sample_297"	0.70144553955794	1	137.605508836777	0	0	112.389257741335	0	0	0	15.0052334218885	0
"sample_584"	0.701880159827974	1	982.614356832355	158.678373994318	108.902597936912	0	38.543463654821	0	351.261207581594	0	0
"sample_315"	0.7090811922497	1	65.7771333019874	192.777360044672	49.2572016222104	0	37.8553127564019	162.448879189506	151.884113085223	0	0
"sample_486"	0.711950052888295	1	56.3275833889575	0	34.4177207920487	58.6242879644452	0	0	168.630407854549	0	0
"sample_602"	0.716099982432471	1	51.9913785301686	0	204.635675796798	0	0	72.3729456730335	0	0	0
"sample_652"	0.718736299183744	1	193.001345916664	91.2472272129912	79.8656453533986	89.5722741436011	0	2095.31350737335	0	0	0
"sample_878"	0.730895012259651	1	0	0	0	112.447980009573	0	0	193.552019990427	0	0
"sample_955"	0.731964639670712	1	64.9815933530431	0	0	0	0	333.74404050033	577.452624702251	15.821741444376	0
"sample_958"	0.732295945214468	1	111.224935107238	0	43.9627096991303	0	0	0	658.812355193631	0	0
"sample_888"	0.733606105166143	1	251.278789685906	0	86.2911352137192	147.523692690486	0	977.831829947865	0	16.0745524620245	0
"sample_559"	0.737622793713813	1	60.4548672068525	0	0	0	0	770.413238726218	189.243062353039	14.8888317138915	0
"sample_865"	0.737775084565174	1	72.7595932932701	219.013032310304	0	47.5653460440448	0	0	158.662028352381	0	0
"sample_740"	0.738109842166455	1	207.139135389341	0	0	48.7156076047354	86.6533793384947	128.491877667429	0	0	0
"sample_718"	0.738249132668708	1	0	572.795141466856	110.565293935356	0	0	615.493904737939	0	0	34.1456598598489
"sample_147"	0.73945038322378	1	166.677871316035	0	0	177.853623068206	0	523.00064046737	132.467865148388	0	0
"sample_857"	0.741749364423044	1	0	8.51479487552054	0	0	0	64.4187895557117	131.066415568768	0	0
"sample_291"	0.743557011873941	1	0	87.5982325921802	0	0	0	0	0	22.4017674078198	0
"sample_439"	0.74767765560769	1	0	45.1672787799346	51.176554431558	62.8626326402752	139.334209699887	0	126.459324448345	0	0
"sample_547"	0.747828522710143	1	0	67.5786715256299	210.208452475859	518.034899568888	0	188.597324146112	91.5806522835105	0	0
"sample_719"	0.755683935594286	1	45.924854713982	0	0	118.632483477194	7.52375555082417	0	184.918906258	0	0
"sample_420"	0.758239581365107	1	122.577853023395	0	0	37.2178110640771	8.34743346251395	0	64.3172787083424	24.5396237416711	0
"sample_31"	0.761147725091391	1	571.340890614612	0	0	0	0	332.280951180062	56.3781582053255	0	0
"sample_165"	0.764574358934336	1	121.246349944103	43.824464261866	0	0	0	0	193.218375959161	144.71080983487	0
"sample_101"	0.769396087107287	1	281.00676134861	0	145.055384091464	126.996659046361	0	102.536087739813	73.4051077737524	0	0
"sample_342"	0.771334567698251	1	218.912551868727	53.0567111458452	0	57.0916220227678	0	608.3261570831	67.4848777703584	30.1280801092021	0
"sample_656"	0.773857155183822	1	0	0	0	0	79.5214159732985	351.164072697317	179.314511329385	0	0
"sample_203"	0.780652702145349	1	68.9980030074	0	0	103.757368739048	0	46.2446282535516	0	0	0
"sample_883"	0.783229340382397	1	0	122.2532391483	39.6165778121079	0	0	294.662244134272	87.46793890532	0	0
"sample_991"	0.785503515500016	1	130.065873396651	47.4804825945773	97.6917919809809	0	0	464.231103922541	292.53074810525	0	0
"sample_455"	0.789344274760325	1	89.2304767793907	0	0	0	0	45.9938053478557	84.7757178727535	0	0
"sample_422"	0.799455412583246	1	409.999945022239	0	0	0	0	1778.85614415397	245.14391082379	0	0
"sample_392"	0.801356045873776	1	0	0	0	1822.38227894915	0	520.617721050855	0	0	0
"sample_715"	0.803437130574159	1	0	0	0	0	5.77617132833563	963.559473286982	57.6643553846821	0	0
"sample_219"	0.806087751821551	1	76.1736105424127	37.3342774132639	73.8923963774051	0	0	367.209754971123	285.603619980057	15.7863407157383	0
"sample_829"	0.806283992661044	1	93.9025510846576	0	0	252.713262642994	0	134.995457187574	292.388729084775	0	0
"sample_461"	0.810377833532506	1	60.3952792344902	117.317060673289	0	0	0	0	86.2876600922206	0	0
"sample_620"	0.817176164808579	1	0	52.8781091751088	0	0	0	446.121890824891	0	0	0
"sample_818"	0.817792790190845	1	0	69.2255054824635	0	0	0	100.523450555557	145.251043961979	0	0
"sample_257"	0.820119468587794	1	0	0	0	0	0	113.868264386963	59.1317356130368	0	0
"sample_429"	0.821952668144832	1	152.858821543653	0	0	0	0	965.898329119632	91.4795769847962	37.7632723519188	0
"sample_687"	0.822936531422001	1	87.3461396538679	0	71.8805230392658	83.8980552525313	7.48662816424164	95.1607058989495	96.964881760343	10.2630662308009	0
"sample_759"	0.827654130682611	1	0	0	33.6401313964746	0	0	135.675824196569	162.684044406957	0	0
